stop_lat,zone_id,stop_lon,stop_id,parent_station,stop_desc,stop_name,location_type,stop_code
-36.91582,merged_29,174.75339,11723-20180702170310_v67.28,,,/70 Melrose Rd,1,11723
-36.86412,merged_29,174.70159,1607-20180702170310_v67.28,11127-20180702170310_v67.28,,37 Target St,0,1607
-36.77157,merged_29,174.53958,21476-20180702170310_v67.28,,,Main Rd/Tapu Rd,1,21476
-36.78753,merged_30,174.70075,41238-20180725154052_v68.11,,,Beach Haven Rd and Lauderdale,1,41238
-36.9669,merged_29,174.78533,51594-20180702170310_v67.28,,,Kirkbride Rd/McKenzie Rd,1,51594
-37.00971,merged_30,174.88898,51565-20180725154052_v68.11,,,Browns Rd/Manukau Superclinic,1,51565
-36.85844,merged_29,174.8624,7392-20180702170310_v67.28,31093-20180702170310_v67.28,,51 Maskell St,0,7392
-36.89581,merged_30,174.74455,8425-20180725154052_v68.11,11383-20180725154052_v68.11,,811 Dominion Rd,0,8425
-36.84798,merged_30,174.74667,7112-20180725154052_v68.11,11008-20180725154052_v68.11,,68 College Hill,0,7112
-36.82158,merged_29,174.74774,4096-20180702170310_v67.28,41175-20180702170310_v67.28,,56 Queen St,0,4096
-36.89875,merged_29,174.81156,31452-20180702170310_v67.28,,,Main Highway/Ellerslie Domain,1,31452
-36.84595,merged_29,174.76763,7028-20180702170310_v67.28,11897-20180702170310_v67.28,,16-18 Commerce St,0,7028
-36.86573,merged_30,174.7068,11121-20180725154052_v68.11,,,Pt Chevalier Rd/Wakatipu St,1,11121
-37.0525,merged_29,174.95622,51053-20180702170310_v67.28,,,Old Wairoa Rd/Cosgrave Rd,1,51053
-36.88093,merged_29,174.89777,31581-20180702170310_v67.28,,,/Half Moon Bay Ferry,1,31581
-36.74721,merged_30,174.73946,41403-20180725154052_v68.11,,,Sunset Rd and Mercury,1,41403
-37.192,merged_30,174.76028,2837-20180725154052_v68.11,10213-20180725154052_v68.11,,Glenbrook Station Rd Temporary Stop,0,2837
-37.02473,merged_30,174.87097,51193-20180725154052_v68.11,,,Wordsworth Rd/John Walker Dr,1,51193
-36.63485,merged_30,174.7481,4739-20180725154052_v68.11,49538-20180725154052_v68.11,,3 Stanmore Bay Rd,0,4739
-36.79515,merged_29,174.75259,3933-20180702170310_v67.28,41130-20180702170310_v67.28,,29 Akoranga Dr,0,3933
-36.88239,merged_29,174.71318,8034-20180702170310_v67.28,11268-20180702170310_v67.28,,198 Carrington Rd,0,8034
-36.91984,merged_29,174.73551,8934-20180702170310_v67.28,11899-20180702170310_v67.28,,570 Richardson Rd,0,8934
-36.95468,merged_30,174.82181,6511-20180725154052_v68.11,51406-20180725154052_v68.11,,69 Blake Rd,0,6511
-36.90045,merged_30,174.7213,11782-20180725154052_v68.11,,,Stoddard Rd/Richardson Rd,1,11782
-36.60156,merged_29,174.67903,4552-20180702170310_v67.28,61133-20180702170310_v67.28,,Opp 189 Millwater Parkway,0,4552
-37.06151,merged_29,174.95443,51027-20180702170310_v67.28,,,Willis Rd/Laurie Ave,1,51027
-36.87361,merged_30,174.85805,11910-20180725154052_v68.11,,,Line Rd/Eastview Rd,1,11910
-36.90194,merged_29,174.69264,11145-20180702170310_v67.28,,,Great North Rd/St Mary's Church,1,11145
-36.90781,merged_30,174.77518,8728-20180725154052_v68.11,11550-20180725154052_v68.11,,Manukau Rd near Haydn Ave,0,8728
-37.02141,merged_29,174.91683,2481-20180702170310_v67.28,51732-20180702170310_v67.28,,11 Magic Way,0,2481
-36.84394,merged_29,174.76853,11814-20180702170310_v67.28,,,Commerce St/Britomart,1,11814
-36.85685,merged_30,174.62851,21789-20180725154052_v68.11,,,Universal Drive/PAK'nSAVE,1,21789
-36.96971,merged_29,174.85436,6742-20180702170310_v67.28,51373-20180702170310_v67.28,,230 Shirley Rd,0,6742
-36.98024,merged_30,174.87612,6022-20180725154052_v68.11,51601-20180725154052_v68.11,,Great South Rd Manukau near Caspar Rd,0,6022
-36.99137,merged_30,174.87574,51241-20180725154052_v68.11,,,Ronwood Ave/Davies Ave,1,51241
-36.9036,merged_29,174.80497,1481-20180702170310_v67.28,11608-20180702170310_v67.28,,One Tree Hill College Bus Bay,0,1481
-36.9162,merged_29,174.73793,8441-20180702170310_v67.28,11391-20180702170310_v67.28,,1175 Dominion Rd,0,8441
-36.90318,merged_29,174.62836,21890-20180702170310_v67.28,,,Seymour Rd/Styca Place walkway,1,21890
-36.92202,merged_30,174.64766,21344-20180725154052_v68.11,,,Withers Rd/Kaurilands Rd,1,21344
-36.81796,merged_30,174.74527,41172-20180725154052_v68.11,,,Queen St and Bartley,1,41172
-36.94306,merged_29,174.91322,6941-20180702170310_v67.28,31709-20180702170310_v67.28,,Kilkenny Dr near Chapel Rd,0,6941
-36.8666,merged_30,174.82075,11926-20180725154052_v68.11,,,/Meadowbank Station,1,11926
-37.25534,merged_30,174.74034,51736-20180725154052_v68.11,,,Victoria Ave/Colombo Rd,1,51736
-36.84296,merged_30,174.60516,5566-20180725154052_v68.11,21066-20180725154052_v68.11,,238 Don Buck Rd,0,5566
-36.93724,merged_29,174.87565,2073-20180702170310_v67.28,31734-20180702170310_v67.28,,Opp 8 Business Pde South,0,2073
-36.84567,merged_29,174.75542,1315-20180702170310_v67.28,11031-20180702170310_v67.28,,Fanshawe St opp Victoria Park,0,1315
-36.79705,merged_30,174.7009,4172-20180725154052_v68.11,41232-20180725154052_v68.11,,174 Birkdale Rd,0,4172
-36.85829,merged_30,174.75607,11055-20180725154052_v68.11,,,Karangahape Rd/Motorway Overbridge,1,11055
-36.91138,merged_29,174.84529,7926-20180702170310_v67.28,31529-20180702170310_v67.28,,Opp 26 Carbine Rd,0,7926
-37.06841,merged_30,174.94554,2552-20180725154052_v68.11,51022-20180725154052_v68.11,,10 Opaheke Rd,0,2552
-36.90383,merged_30,174.93472,31718-20180725154052_v68.11,,,Paparoa Rd and Minerva,1,31718
-36.74889,merged_30,174.73141,41631-20180725154052_v68.11,,,Constellation Dr and Vega,1,41631
-36.9777,merged_30,174.88406,31808-20180725154052_v68.11,,,Preston Rd/Awatere St,1,31808
-36.94813,merged_29,174.81172,2418-20180702170310_v67.28,51573-20180702170310_v67.28,,124 Favona Rd,0,2418
-36.86054,merged_29,174.86996,7378-20180702170310_v67.28,31089-20180702170310_v67.28,,125 Riddell Rd,0,7378
-36.79723,merged_29,174.72861,3964-20180702170310_v67.28,41265-20180702170310_v67.28,,104 Monarch Ave,0,3964
-36.81831,merged_29,174.64104,5651-20180702170310_v67.28,21520-20180702170310_v67.28,,205 Luckens Rd,0,5651
-36.87292,merged_30,174.7101,11263-20180725154052_v68.11,,,Carrington Rd/Mt Albert Unitec Entry 1,1,11263
-36.7707,merged_30,174.69178,4303-20180725154052_v68.11,49571-20180725154052_v68.11,,175 Greenhithe Rd,0,4303
-36.88893,merged_29,174.67651,8583-20180702170310_v67.28,11166-20180702170310_v67.28,,Opp 112 Avondale Rd,0,8583
-36.58619,merged_30,174.68833,4564-20180725154052_v68.11,61117-20180725154052_v68.11,,82 Florence Ave,0,4564
-36.85245,merged_30,174.79761,31001-20180725154052_v68.11,,,Tamaki Drive/Lilliput Mini Golf,1,31001
-36.92016,merged_29,174.76768,11561-20180702170310_v67.28,,,Queenstown Rd/Southernwestern M'way,1,11561
-36.86993,merged_30,174.76898,8614-20180725154052_v68.11,11517-20180725154052_v68.11,,54 Mountain Rd,0,8614
-36.91571,merged_30,174.83219,7796-20180725154052_v68.11,31501-20180725154052_v68.11,,58 Aranui Rd,0,7796
-36.86243,merged_30,174.8095,0116-20180725154052_v68.11,,,Orakei Train Station,0,116
-36.81092,merged_30,174.63908,5672-20180725154052_v68.11,21515-20180725154052_v68.11,,42 Marina View Dr,0,5672
-36.77441,merged_30,174.72147,3873-20180725154052_v68.11,49590-20180725154052_v68.11,,Opp 498 Glenfield Rd,0,3873
-36.9442,merged_30,174.77204,51433-20180725154052_v68.11,,,Muir Ave/Ambury Rd,1,51433
-36.9581,merged_30,174.85888,51334-20180725154052_v68.11,,,Bairds Rd/Wymondley Rd,1,51334
-36.60423,merged_29,174.70798,41724-20180702170310_v67.28,,,Bay St and Marellen,1,41724
-36.90417,merged_30,174.894,6067-20180725154052_v68.11,31631-20180725154052_v68.11,,371 Pakuranga Rd,0,6067
-36.88483,merged_30,174.61081,21143-20180725154052_v68.11,,,Sturges Rd/Roy Maloney Drive,1,21143
-36.90367,merged_30,174.62813,61172-20180725154052_v68.11,,,Seymour Rd/Wattle Rd,1,61172
-36.87604,merged_30,174.75137,1043-20180725154052_v68.11,11435-20180725154052_v68.11,,Stop C Valley Rd Shops,0,1043
-36.89501,merged_30,174.6867,1416-20180725154052_v68.11,11173-20180725154052_v68.11,,12 Wairau Ave,0,1416
-36.86683,merged_29,174.75697,11225-20180702170310_v67.28,,,New North Rd/Mt Eden Station,1,11225
-36.72955,merged_29,174.71129,3587-20180702170310_v67.28,41520-20180702170310_v67.28,,Don Mckinnon Dr near North Ridge Plaza,0,3587
-36.952,merged_29,174.9149,6224-20180702170310_v67.28,31776-20180702170310_v67.28,,96 Middlefield Dr,0,6224
-36.89989,merged_29,174.66685,1689-20180702170310_v67.28,21297-20180702170310_v67.28,,45 Archibald Rd,0,1689
-37.02588,merged_30,174.91716,6752-20180725154052_v68.11,51092-20180725154052_v68.11,,48 Hyperion Dr,0,6752
-36.92591,merged_29,174.89468,2132-20180702170310_v67.28,31760-20180702170310_v67.28,,212 Burswood Dr,0,2132
-36.88008,merged_29,174.70223,11138-20180702170310_v67.28,,,Great North Rd/Alford St,1,11138
-36.91307,merged_29,174.72725,11358-20180702170310_v67.28,,,White Swan Rd/Richardson Rd,1,11358
-36.57959,merged_29,174.68861,4504-20180702170310_v67.28,41696-20180702170310_v67.28,,Opp 185 Centreway Rd,0,4504
-36.76199,merged_29,174.76673,3346-20180702170310_v67.28,41376-20180702170310_v67.28,,36 Beach Rd,0,3346
-37.00617,merged_30,174.7915,2375-20180725154052_v68.11,51474-20180725154052_v68.11,,Stop C Domestic Terminal,0,2375
-36.85749,merged_30,174.88089,7366-20180725154052_v68.11,31083-20180725154052_v68.11,,351 Riddell Rd,0,7366
-36.82188,merged_30,174.61754,5666-20180725154052_v68.11,21533-20180725154052_v68.11,,36 Oreil Ave,0,5666
-36.64784,merged_30,174.64267,41668-20180725154052_v68.11,,,SH 17 and Kahikatea,1,41668
-36.72631,merged_30,174.74494,3093-20180725154052_v68.11,41531-20180725154052_v68.11,,627 Beach Rd,0,3093
-36.78959,merged_30,174.74508,3813-20180725154052_v68.11,41260-20180725154052_v68.11,,51 Sunnybrae Rd,0,3813
-36.80877,merged_30,174.59824,5746-20180725154052_v68.11,21927-20180725154052_v68.11,,Opp 3 Northside Dr,0,5746
-36.91869,merged_29,174.73724,8440-20180702170310_v67.28,11392-20180702170310_v67.28,,1462 Dominion Rd,0,8440
-36.91036,merged_30,174.7854,8470-20180725154052_v68.11,11632-20180725154052_v68.11,,7 Tawa Rd,0,8470
-36.85792,merged_30,174.83665,7254-20180725154052_v68.11,31048-20180725154052_v68.11,,158 Kohimarama Rd,0,7254
-36.78316,merged_29,174.75244,4261-20180702170310_v67.28,41111-20180702170310_v67.28,,Shakespear Rd Ext by Westlake Girls,0,4261
-36.88117,merged_30,174.77584,11538-20180725154052_v68.11,,,Manukau Rd/Epsom Library,1,11538
-36.907,merged_30,174.88511,6084-20180725154052_v68.11,31567-20180725154052_v68.11,,10 Glenmore Rd,0,6084
-36.9205,merged_29,174.63356,5042-20180702170310_v67.28,21336-20180702170310_v67.28,,160 Glengarry Rd,0,5042
-36.92684,merged_30,174.92244,6144-20180725154052_v68.11,31883-20180725154052_v68.11,,26 Kilkenny Dr,0,6144
-36.90879,merged_29,174.66351,5450-20180702170310_v67.28,21365-20180702170310_v67.28,,Opp 7 West Coast Rd,0,5450
-37.02431,merged_30,174.87462,51800-20180725154052_v68.11,,,Rowandale Ave/Wordsworth Rd,1,51800
-36.70432,merged_29,174.73306,41598-20180702170310_v67.28,,,Glamorgan Dr and Weatherly,1,41598
-36.79469,merged_29,175.05145,1509-20180702170310_v67.28,61042-20180702170310_v67.28,,Ostend Waiheke Bus Company Depot,0,1509
-36.91468,merged_29,174.75516,8990-20180702170310_v67.28,11430-20180702170310_v67.28,,6 Carr Rd,0,8990
-36.89384,merged_30,174.64416,5356-20180725154052_v68.11,21276-20180725154052_v68.11,,160 View Rd,0,5356
-36.79492,merged_29,174.73748,41262-20180702170310_v67.28,,,Sylvia Rd and Eban,1,41262
-36.80629,merged_29,174.70589,4021-20180702170310_v67.28,41246-20180702170310_v67.28,,10 Verran Rd,0,4021
-36.7847,merged_29,175.01612,1171-20180702170310_v67.28,61008-20180702170310_v67.28,,Ocean View Rd opp Moa Ave,0,1171
-36.88647,merged_30,174.78885,11597-20180725154052_v68.11,,,Great South Rd/Aratonga Ave,1,11597
-37.04092,merged_29,174.91451,2711-20180702170310_v67.28,51072-20180702170310_v67.28,,5 Beaumaris Way,0,2711
-36.81705,merged_29,174.73232,4104-20180702170310_v67.28,41186-20180702170310_v67.28,,98 Hinemoa St,0,4104
-36.85977,merged_29,174.863,31092-20180702170310_v67.28,,,Riddell Rd/Sierra St,1,31092
-36.95994,merged_29,174.87386,2355-20180702170310_v67.28,51792-20180702170310_v67.28,,Opp 122 Bairds Rd,0,2355
-36.6145,merged_29,174.79303,4709-20180702170310_v67.28,41791-20180702170310_v67.28,,Gulf Harbour Dr opp Harbour Village Dr,0,4709
-36.71983,merged_29,174.72429,3153-20180702170310_v67.28,41577-20180702170310_v67.28,,715 East Coast Rd,0,3153
-36.85427,merged_29,174.76789,7147-20180702170310_v67.28,11077-20180702170310_v67.28,,25 Symonds St,0,7147
-36.93999,merged_30,174.65614,21392-20180725154052_v68.11,,,Park Rd/Soldiers Memorial Church,1,21392
-36.92861,merged_30,174.65474,21813-20180725154052_v68.11,,,Atkinson Rd/Kaurilands School,1,21813
-36.99627,merged_30,174.89567,6738-20180725154052_v68.11,51113-20180725154052_v68.11,,62 Everglade Dr,0,6738
-36.81842,merged_30,174.61666,5667-20180725154052_v68.11,21535-20180725154052_v68.11,,3 Oreil Ave,0,5667
-36.89334,merged_30,174.68278,8468-20180725154052_v68.11,11171-20180725154052_v68.11,,64 Riversdale Rd,0,8468
-36.88242,merged_30,174.60422,21896-20180725154052_v68.11,,,Lake Panorama Drive/Rissington Ave,1,21896
-36.75987,merged_29,174.71557,3822-20180702170310_v67.28,41435-20180702170310_v67.28,,34 Unsworth Dr,0,3822
-37.0736,merged_30,174.92512,51707-20180725154052_v68.11,,,Hingaia Rd/Harbourside Dr,1,51707
-36.80835,merged_29,174.6058,5710-20180702170310_v67.28,21926-20180702170310_v67.28,,16 Northside Dr,0,5710
-36.72724,merged_29,174.7075,41504-20180702170310_v67.28,,,Civic Crescent and Albany Centre,1,41504
-36.87329,merged_30,174.86698,31130-20180725154052_v68.11,,,Elstree Ave and Linthorpe,1,31130
-36.91611,merged_30,174.66869,5216-20180725154052_v68.11,21428-20180725154052_v68.11,,120 Titirangi Rd,0,5216
-36.88547,merged_30,174.68366,11794-20180725154052_v68.11,,,Rosebank Rd/Honan Place,1,11794
-36.84872,merged_30,174.78408,7646-20180725154052_v68.11,11491-20180725154052_v68.11,,Opp 112 Gladstone Rd,0,7646
-36.91624,merged_30,174.77464,1489-20180725154052_v68.11,11580-20180725154052_v68.11,,63 Symonds St for Royal Oak Intermediate,0,1489
-36.89438,merged_29,174.66577,21299-20180702170310_v67.28,,,Brains Rd/Brains Park,1,21299
-36.82744,merged_30,174.80798,41019-20180725154052_v68.11,,,Cheltenham and Bible,1,41019
-36.78316,merged_30,174.75244,4261-20180725154052_v68.11,41111-20180725154052_v68.11,,Shakespear Rd Ext by Westlake Girls,0,4261
-36.90481,merged_29,174.72085,8931-20180702170310_v67.28,11321-20180702170310_v67.28,,285 Richardson Rd,0,8931
-36.87641,merged_29,174.82995,11865-20180702170310_v67.28,,,Gerard Way/Norman Lesser Drive,1,11865
-36.84293,merged_29,174.7654,1346-20180702170310_v67.28,61140-20180702170310_v67.28,,Quay St outside PWC,0,1346
-36.93092,merged_29,174.92511,2327-20180702170310_v67.28,31704-20180702170310_v67.28,,47 Westerham Dr,0,2327
-36.86587,merged_29,174.90837,31600-20180702170310_v67.28,,,Clovelly Rd/Bucklands Beach School,1,31600
-36.94842,merged_29,174.78972,51442-20180702170310_v67.28,,,Coronation Rd/Dunstall Pl,1,51442
-37.03413,merged_29,174.88811,2245-20180702170310_v67.28,51144-20180702170310_v67.28,,59 Friedlanders Rd,0,2245
-36.72063,merged_29,174.74516,3118-20180702170310_v67.28,41535-20180702170310_v67.28,,Opp 41 Browns Bay Rd,0,3118
-36.87251,merged_30,174.74453,0122-20180725154052_v68.11,,,Kingsland Train Station,0,122
-36.91174,merged_29,174.70192,8343-20180702170310_v67.28,11194-20180702170310_v67.28,,353 Blockhouse Bay Rd,0,8343
-36.81031,merged_30,174.73539,3955-20180725154052_v68.11,41178-20180725154052_v68.11,,137 Onewa Rd,0,3955
-37.01187,merged_29,174.89157,6037-20180702170310_v67.28,51085-20180702170310_v67.28,,47 Great South Rd Manurewa,0,6037
-36.97279,merged_30,174.84928,6488-20180725154052_v68.11,51370-20180725154052_v68.11,,130 Coronation Rd,0,6488
-36.92204,merged_29,174.79521,8158-20180702170310_v67.28,11645-20180702170310_v67.28,,192 Church St,0,8158
-36.81889,merged_30,174.71187,41209-20180725154052_v68.11,,,Chelsea View Dr and Homewood,1,41209
-36.97914,merged_30,174.861,2201-20180725154052_v68.11,31866-20180725154052_v68.11,,23 Carruth Rd,0,2201
-36.90189,merged_30,174.73772,8837-20180725154052_v68.11,11401-20180725154052_v68.11,,313 Mt Albert Rd,0,8837
-36.61235,merged_30,174.69416,4674-20180725154052_v68.11,41728-20180725154052_v68.11,,94 Whangaparaoa Rd,0,4674
-36.88043,merged_29,174.64611,5108-20180702170310_v67.28,21211-20180702170310_v67.28,,60 Te Atatu Rd,0,5108
-36.97339,merged_30,174.80744,51722-20180725154052_v68.11,,,Friesian Dr/Duggan Ave,1,51722
-36.90804,merged_29,174.67476,21308-20180702170310_v67.28,,,/Nikau St at Great North Rd,1,21308
-36.92616,merged_30,174.66246,21422-20180725154052_v68.11,,,Titirangi Rd/Golf Rd,1,21422
-36.90461,merged_29,174.6764,1578-20180702170310_v67.28,21900-20180702170310_v67.28,,36 Nikau St,0,1578
-36.8108,merged_29,174.71426,4210-20180702170310_v67.28,49596-20180702170310_v67.28,,Opp 155 Mokoia Rd,0,4210
-36.79381,merged_30,174.74319,41155-20180725154052_v68.11,,,Hillcrest Ave and Ocean View,1,41155
-36.62689,merged_29,174.74143,41746-20180702170310_v67.28,,,Brightside Rd by Hibiscus Coast Centre,1,41746
-36.88696,merged_29,174.71269,11243-20180702170310_v67.28,,,/949 and 1028 New North Rd,1,11243
-36.57788,merged_29,174.68925,4523-20180702170310_v67.28,41695-20180702170310_v67.28,,21 Puriri Ave,0,4523
-37.05174,merged_30,174.8773,51124-20180725154052_v68.11,,,Hadley Wood Dr/Scotsmoor Dr,1,51124
-36.77642,merged_29,174.74366,3390-20180702170310_v67.28,41330-20180702170310_v67.28,,Opp 85 Wairau Rd,0,3390
-36.79385,merged_30,174.77249,3515-20180725154052_v68.11,41086-20180725154052_v68.11,,21 Burns Ave,0,3515
-36.85691,merged_30,174.85269,7981-20180725154052_v68.11,31060-20180725154052_v68.11,,74 Long Dr,0,7981
-36.89529,merged_29,174.7164,8920-20180702170310_v67.28,11317-20180702170310_v67.28,,104 Richardson Rd,0,8920
-36.90371,merged_29,174.74029,11874-20180702170310_v67.28,,,Mt Albert Rd/May Rd,1,11874
-36.88924,merged_29,175.01074,2366-20180702170310_v67.28,31940-20180702170310_v67.28,,136 Beachlands Rd,0,2366
-36.85971,merged_29,174.76295,7162-20180702170310_v67.28,11080-20180702170310_v67.28,,Symonds St Overbridge,0,7162
-36.93301,merged_29,174.83504,7639-20180702170310_v67.28,11615-20180702170310_v67.28,,Opp 1102 Great South Rd,0,7639
-36.89568,merged_29,174.94357,31670-20180702170310_v67.28,,,Granger Rd/Cockle Bay Rd,1,31670
-36.85844,merged_29,174.8624,31093-20180702170310_v67.28,,,Maskell St/Berwick St,1,31093
-36.65014,merged_29,174.66895,4105-20180702170310_v67.28,61108-20180702170310_v67.28,,East Coast Rd opposite Wilks Rd,0,4105
-36.89652,merged_30,174.62661,5524-20180725154052_v68.11,21232-20180725154052_v68.11,,80 Bruce Mclaren Rd,0,5524
-36.75013,merged_30,174.76323,3258-20180725154052_v68.11,41387-20180725154052_v68.11,,249 Beach Rd,0,3258
-36.89176,merged_30,174.92275,1905-20180725154052_v68.11,31606-20180725154052_v68.11,,21 Bleakhouse Rd,0,1905
-36.89758,merged_30,174.8073,1536-20180725154052_v68.11,10036-20180725154052_v68.11,,Stop C Ellerslie,0,1536
-36.75014,merged_30,174.73728,3326-20180725154052_v68.11,41638-20180725154052_v68.11,,66 Juniper Rd,0,3326
-36.83067,merged_29,174.63319,5581-20180702170310_v67.28,21027-20180702170310_v67.28,,295 Royal Rd,0,5581
-36.88246,merged_29,174.91065,2287-20180702170310_v67.28,31585-20180702170310_v67.28,,Bucklands Beach Intermediate Bus Bay,0,2287
-36.97298,merged_29,174.80344,6645-20180702170310_v67.28,51481-20180702170310_v67.28,,41 Mascot Ave,0,6645
-36.76073,merged_29,174.7422,3225-20180702170310_v67.28,41515-20180702170310_v67.28,,Outside Wairau Intermediate,0,3225
-36.90801,merged_30,174.75881,8532-20180725154052_v68.11,11428-20180725154052_v68.11,,Mt Eden Rd near Three Kings School,0,8532
-36.92616,merged_29,174.66246,21422-20180702170310_v67.28,,,Titirangi Rd/Golf Rd,1,21422
